,Row,Vine,Variety,Treatment,Sample.Date,Direction,None,Scorch,Match,Stunt,SC,UnevenL,Dead,BarrenShoot
335,12,19,Ciliegiolo,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
336,12,20,Ciliegiolo,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
337,12,21,Ciliegiolo,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
338,12,22,Graciano,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
339,12,23,Graciano,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
340,12,24,Graciano,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
341,12,25,Graciano,control,8/16/23,W,1,0,0,0,0,0,0,0
342,12,26,Graciano,control,8/16/23,W,1,0,0,0,0,0,0,0
343,12,27,Periquita,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
344,12,28,Periquita,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
345,12,29,Periquita,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
346,12,30,Periquita,control,8/16/23,W,1,0,0,0,0,0,0,0
347,12,31,Periquita,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
348,12,32,Mencia,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
349,12,33,Mencia,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
350,12,35,Mencia,control,8/16/23,W,1,0,0,0,0,0,0,0
351,12,36,Mencia,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
352,12,37,Tinta Amarella,control,8/16/23,W,1,0,0,0,0,0,0,0
353,12,38,Tinta Amarella,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
354,12,39,Tinta Amarella,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
355,12,40,Tinta Amarella,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
356,12,41,Tinta Amarella,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
357,13,7,Ciliegiolo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
358,13,8,Ciliegiolo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
359,13,9,Ciliegiolo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
360,13,10,Ciliegiolo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
361,13,11,Ciliegiolo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
362,13,12,Graciano,control,8/16/23,W,1,0,0,0,0,0,0,0
363,13,13,Graciano,Hopland,8/16/23,W,0,0,0,1,0,0,1,0
364,13,14,Graciano,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
365,13,15,Graciano,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
366,13,16,Graciano,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
367,13,17,Falanghina,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
368,13,18,Falanghina,control,8/16/23,W,1,0,0,0,0,0,0,0
369,13,19,Falanghina,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
370,13,20,Falanghina,control,8/16/23,W,1,0,0,0,0,0,0,0
371,13,21,Falanghina,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
372,13,22,Sagrantino,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
373,13,23,Sagrantino,control,8/16/23,W,1,0,0,0,0,0,0,0
374,13,24,Sagrantino,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
375,13,26,Sagrantino,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
376,13,27,Tinta Amarella,Hopland,8/16/23,W,0,1,0,0,0,0,0,0
377,13,28,Tinta Amarella,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
378,13,29,Tinta Amarella,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
379,13,30,Tinta Amarella,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
380,13,31,Tinta Amarella,control,8/16/23,W,1,0,0,0,0,0,0,0
381,13,32,Greco di Tufo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
382,13,33,Greco di Tufo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
383,13,34,Greco di Tufo,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
384,13,35,Greco di Tufo,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
385,13,36,Greco di Tufo,control,8/16/23,W,1,0,0,0,0,0,0,0
386,13,37,Tinta Francisca,control,8/16/23,W,1,0,0,0,0,0,0,0
387,13,38,Tinta Francisca,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
388,13,39,Tinta Francisca,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
389,13,40,Tinta Francisca,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
390,13,41,Tinta Francisca,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
391,14,7,Tannat,control,8/16/23,W,1,0,0,0,0,0,0,0
392,14,8,Tannat,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
393,14,9,Tannat,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
394,14,10,Tannat,control,8/16/23,W,1,0,0,0,0,0,0,0
395,14,11,Tannat,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
396,14,12,Tinta Amarella,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
397,14,13,Tinta Amarella,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
398,14,14,Tinta Amarella,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
399,14,15,Tinta Amarella,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
400,14,16,Tinta Amarella,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
401,14,17,Periquita,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
402,14,18,Periquita,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
403,14,19,Periquita,control,8/16/23,W,1,0,0,0,0,0,0,0
404,14,20,Periquita,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
405,14,21,Periquita,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
406,14,22,Tannat,control,8/16/23,W,1,0,0,0,0,0,0,0
407,14,23,Tannat,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
408,14,24,Tannat,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
409,14,25,Tannat,control,8/16/23,W,0,0,0,0,0,0,1,0
410,14,26,Tannat,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
411,14,27,Greco di Tufo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
412,14,28,Greco di Tufo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
413,14,29,Greco di Tufo,control,8/16/23,W,1,0,0,0,0,0,0,0
414,14,30,Greco di Tufo,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
415,14,31,Greco di Tufo,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
416,14,32,Sagrantino,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
417,14,33,Sagrantino,control,8/16/23,W,1,0,0,0,0,0,0,0
418,14,34,Sagrantino,control,8/16/23,W,1,0,0,0,0,0,0,0
419,14,35,Sagrantino,control,8/16/23,W,1,0,0,0,0,0,0,0
420,14,37,Petit Manseng,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
421,14,38,Petit Manseng,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
422,14,39,Petit Manseng,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
423,14,40,Petit Manseng,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
424,15,3,Tinta Amarella,Hopland,8/16/23,W,0,0,0,1,0,0,0,0
425,15,4,Tinta Amarella,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
426,15,5,Tinta Amarella,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
427,15,6,Tinta Amarella,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
428,15,7,Teroldego,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
429,15,9,Teroldego,Hopland,8/16/23,W,0,0,0,0,0,0,1,0
430,15,10,Teroldego,control,8/16/23,W,1,0,0,0,0,0,0,0
431,15,11,Teroldego,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
432,15,12,Falanghina,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
433,15,13,Falanghina,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
434,15,14,Falanghina,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
435,15,15,Falanghina,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
436,15,16,Falanghina,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
437,15,17,Sagrantino,control,8/16/23,W,1,0,0,0,0,0,0,0
438,15,18,Sagrantino,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
439,15,19,Sagrantino,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
440,15,20,Sagrantino,control,8/16/23,W,1,0,0,0,0,0,0,0
441,15,21,Sagrantino,Hopland,8/16/23,W,0,1,0,0,0,0,0,0
442,15,22,Mencia,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
443,15,23,Mencia,control,8/16/23,W,1,0,0,0,0,0,0,0
444,15,24,Mencia,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
445,15,25,Mencia,control,8/16/23,W,1,0,0,0,0,0,0,0
446,15,26,Mencia,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
447,15,27,Ciliegiolo,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
448,15,28,Ciliegiolo,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
449,15,29,Ciliegiolo,control,8/16/23,W,1,0,0,0,0,0,0,0
450,15,30,Ciliegiolo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
451,15,31,Ciliegiolo,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
452,15,33,Tinta Francisca,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
453,15,34,Tinta Francisca,control,8/16/23,W,1,0,0,0,0,0,0,0
454,15,35,Tinta Francisca,control,8/16/23,W,1,0,0,0,0,0,0,0
455,15,36,Tinta Francisca,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
456,16,3,Greco di Tufo,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
457,16,4,Greco di Tufo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
458,16,6,Greco di Tufo,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
459,16,12,Tinta Francisca,control,8/16/23,W,1,0,0,0,0,0,0,0
460,16,13,Tinta Francisca,control,8/16/23,W,1,0,0,0,0,0,0,0
461,16,14,Tinta Francisca,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
462,16,16,Tinta Francisca,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
463,16,17,Tannat,control,8/16/23,W,0,0,0,0,0,0,1,0
464,16,18,Tannat,Hopland,8/16/23,W,0,0,0,0,0,0,1,0
465,16,19,Tannat,control,8/16/23,W,1,0,0,0,0,0,0,0
466,16,20,Tannat,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
467,16,21,Tannat,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
468,16,22,Teroldego,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
469,16,23,Teroldego,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
470,16,24,Teroldego,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
471,16,25,Teroldego,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
472,16,26,Teroldego,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
473,16,27,Graciano,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
474,16,28,Graciano,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
475,16,29,Graciano,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
476,16,30,Graciano,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
477,16,32,Petit Manseng,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
478,16,33,Petit Manseng,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
479,16,34,Petit Manseng,Hopland,8/16/23,W,1,0,0,0,0,0,0,0
480,16,36,Petit Manseng,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
481,16,37,Sagrantino,Bakersfield,8/16/23,W,1,0,0,0,0,0,0,0
482,2,22,Albarino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
483,2,23,Albarino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
484,2,24,Albarino,Bakersfield,9/28/23,W,0,1,0,1,0,0,0,0
485,2,25,Albarino,control,9/28/23,W,1,0,0,0,0,0,0,0
486,3,2,Teroldego,Hopland,9/28/23,W,0,1,0,1,0,0,0,0
487,3,3,Teroldego,control,9/28/23,W,1,0,0,0,0,0,0,0
488,3,4,Teroldego,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
489,3,5,Teroldego,control,9/28/23,W,1,0,0,0,0,0,0,0
490,3,6,Teroldego,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
491,3,7,Sagrantino,control,9/28/23,W,1,0,0,0,0,0,0,0
492,3,8,Sagrantino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
493,3,9,Sagrantino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
494,3,10,Sagrantino,Hopland,9/28/23,W,0,1,0,0,1,0,0,0
495,3,11,Sagrantino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
496,3,12,Greco di Tufo,Hopland,9/28/23,W,0,0,0,1,0,0,0,0
497,3,13,Greco di Tufo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
498,3,14,Greco di Tufo,control,9/28/23,W,1,0,0,0,0,0,0,0
499,3,15,Greco di Tufo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
500,3,16,Greco di Tufo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
501,3,17,Tinta Francisca,Hopland,9/28/23,W,0,1,0,1,0,0,0,0
502,3,18,Tinta Francisca,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
503,3,19,Tinta Francisca,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
504,3,20,Tinta Francisca,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
505,3,21,Tinta Francisca,control,9/28/23,W,1,0,0,0,0,0,0,0
506,3,22,Petit Manseng,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
507,3,23,Petit Manseng,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
508,3,24,Petit Manseng,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
509,3,25,Petit Manseng,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
510,3,26,Petit Manseng,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
511,3,27,Falanghina,Bakersfield,9/28/23,W,0,1,0,0,0,0,0,0
512,3,28,Falanghina,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
513,3,29,Falanghina,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
514,3,30,Falanghina,Hopland,9/28/23,W,0,1,0,1,0,0,0,0
515,3,31,Falanghina,control,9/28/23,W,1,0,0,0,0,0,0,0
516,4,2,Falanghina,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
517,4,3,Falanghina,control,9/28/23,W,1,0,0,0,0,0,0,0
518,4,4,Falanghina,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
519,4,5,Falanghina,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
520,4,6,Falanghina,Hopland,9/28/23,W,0,0,0,0,0,0,1,0
521,4,7,Greco di Tufo,control,9/28/23,W,1,0,0,0,0,0,0,0
522,4,8,Greco di Tufo,Hopland,9/28/23,W,0,0,0,0,0,0,1,0
523,4,9,Greco di Tufo,Hopland,9/28/23,W,0,0,0,0,0,0,1,0
524,4,10,Greco di Tufo,control,9/28/23,W,1,0,0,0,0,0,0,0
525,4,11,Greco di Tufo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
526,4,12,Albarino,control,9/28/23,W,0,0,0,0,0,0,1,0
527,4,13,Albarino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
528,4,14,Albarino,Hopland,9/28/23,W,0,1,1,0,0,0,0,0
529,4,16,Albarino,Hopland,9/28/23,W,0,0,0,0,0,0,1,0
530,4,22,Albarino,control,9/28/23,W,1,0,0,0,0,0,0,0
531,4,23,Albarino,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
532,4,24,Albarino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
533,4,25,Albarino,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
534,4,26,Albarino,control,9/28/23,W,1,0,0,0,0,0,0,0
535,4,27,Tinta Francisca,control,9/28/23,W,1,0,0,0,0,0,0,0
536,4,28,Tinta Francisca,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
537,4,29,Tinta Francisca,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
538,4,30,Tinta Francisca,control,9/28/23,W,1,0,0,0,0,0,0,0
539,4,31,Tinta Francisca,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
540,4,32,Graciano,Hopland,9/28/23,W,0,0,0,0,0,0,1,0
541,4,33,Graciano,control,9/28/23,W,1,0,0,0,0,0,0,0
542,4,34,Graciano,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
543,4,35,Graciano,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
544,4,36,Graciano,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
545,4,37,Ciliegiolo,control,9/28/23,W,1,0,0,0,0,0,0,0
546,4,38,Ciliegiolo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
547,4,39,Ciliegiolo,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
548,4,40,Ciliegiolo,control,9/28/23,W,1,0,0,0,0,0,0,0
549,4,41,Ciliegiolo,control,9/28/23,W,1,0,0,0,0,0,0,0
550,5,2,Ciliegiolo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
551,5,3,Ciliegiolo,Hopland,9/28/23,W,0,1,0,0,1,0,0,0
552,5,4,Ciliegiolo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
553,5,5,Ciliegiolo,control,9/28/23,W,1,0,0,0,0,0,0,0
554,5,6,Ciliegiolo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
555,5,7,Periquita,Hopland,9/28/23,W,0,0,0,1,0,0,1,0
556,5,8,Periquita,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
557,5,9,Periquita,control,9/28/23,W,1,0,0,0,0,0,0,0
558,5,10,Periquita,control,9/28/23,W,1,0,0,0,0,0,0,0
559,5,11,Periquita,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
560,5,12,Ciliegiolo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
561,5,13,Ciliegiolo,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
562,5,14,Ciliegiolo,control,9/28/23,W,1,0,0,0,0,0,0,0
563,5,15,Ciliegiolo,control,9/28/23,W,1,0,0,0,0,0,0,0
564,5,16,Ciliegiolo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
565,5,17,Petit Manseng,control,9/28/23,W,1,0,0,0,0,0,0,0
566,5,18,Petit Manseng,control,9/28/23,W,1,0,0,0,0,0,0,0
567,5,19,Petit Manseng,control,9/28/23,W,1,0,0,0,0,0,0,0
568,5,20,Petit Manseng,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
569,5,22,Greco di Tufo,control,9/28/23,W,1,0,0,0,0,0,0,0
570,5,23,Greco di Tufo,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
571,5,24,Greco di Tufo,control,9/28/23,W,1,0,0,0,0,0,0,0
572,5,25,Greco di Tufo,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
573,5,26,Greco di Tufo,control,9/28/23,W,1,0,0,0,0,0,0,0
574,5,27,Teroldego,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
575,5,28,Teroldego,control,9/28/23,W,1,0,0,0,0,0,0,0
576,5,29,Teroldego,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
577,5,30,Teroldego,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
578,5,31,Teroldego,control,9/28/23,W,1,0,0,0,0,0,0,0
579,5,32,Tinta Amarella,Bakersfield,9/28/23,W,0,0,0,0,0,0,1,0
580,5,33,Tinta Amarella,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
581,5,34,Tinta Amarella,Hopland,9/28/23,W,0,1,0,1,1,0,0,0
582,5,35,Tinta Amarella,control,9/28/23,W,1,0,0,0,0,0,0,0
583,5,36,Tinta Amarella,control,9/28/23,W,1,0,0,0,0,0,0,0
584,5,37,Falanghina,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
585,5,38,Falanghina,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
586,5,39,Falanghina,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
587,5,40,Falanghina,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
588,5,41,Falanghina,control,9/28/23,W,1,0,0,0,0,0,0,0
589,6,2,Albarino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
590,6,3,Albarino,control,9/28/23,W,1,0,0,0,0,0,0,0
591,6,4,Albarino,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
592,6,5,Albarino,control,9/28/23,W,1,0,0,0,0,0,0,0
593,6,6,Albarino,control,9/28/23,W,1,0,0,0,0,0,0,0
594,6,7,Petit Manseng,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
595,6,8,Petit Manseng,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
596,6,9,Petit Manseng,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
597,6,11,Petit Manseng,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
598,6,12,Teroldego,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
599,6,13,Teroldego,control,9/28/23,W,1,0,0,0,0,0,0,0
600,6,14,Teroldego,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
601,6,15,Teroldego,control,9/28/23,W,1,0,0,0,0,0,0,0
602,6,16,Teroldego,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
603,6,17,Mencia,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
604,6,18,Mencia,Hopland,9/28/23,W,0,1,0,0,1,0,0,0
605,6,19,Mencia,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
606,6,20,Mencia,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
607,6,21,Mencia,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
608,6,22,Tinta Amarella,control,9/28/23,W,1,0,0,0,0,0,0,0
609,6,23,Tinta Amarella,control,9/28/23,W,1,0,0,0,0,0,0,0
610,6,24,Tinta Amarella,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
611,6,25,Tinta Amarella,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
612,6,26,Tinta Amarella,control,9/28/23,W,1,0,0,0,0,0,0,0
613,6,27,Sagrantino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
614,6,28,Sagrantino,control,9/28/23,W,1,0,0,0,0,0,0,0
615,6,29,Sagrantino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
616,6,30,Sagrantino,control,9/28/23,W,1,0,0,0,0,0,0,0
617,6,31,Sagrantino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
618,6,32,Falanghina,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
619,6,33,Falanghina,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
620,6,34,Falanghina,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
621,6,35,Falanghina,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
622,6,36,Falanghina,control,9/28/23,W,1,0,0,0,0,0,0,0
623,6,37,Graciano,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
624,6,38,Graciano,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
625,6,39,Graciano,control,9/28/23,W,1,0,0,0,0,0,0,0
626,6,40,Graciano,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
627,6,41,Graciano,control,9/28/23,W,1,0,0,0,0,0,0,0
628,7,3,Mencia,control,9/28/23,W,1,0,0,0,0,0,0,0
629,7,5,Mencia,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
630,7,6,Mencia,control,9/28/23,W,1,0,0,0,0,0,0,0
631,7,7,Albarino,control,9/28/23,W,1,0,0,0,0,0,0,0
632,7,8,Albarino,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
633,7,10,Albarino,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
634,7,12,Sagrantino,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
635,7,13,Sagrantino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
636,7,14,Sagrantino,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
637,7,15,Sagrantino,Hopland,9/28/23,W,0,1,0,0,1,0,0,0
638,7,16,Sagrantino,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
639,7,17,Graciano,Hopland,9/28/23,W,0,1,0,0,1,0,0,0
640,7,18,Graciano,control,9/28/23,W,1,0,0,0,0,0,0,0
641,7,19,Graciano,control,9/28/23,W,1,0,0,0,0,0,0,0
642,7,20,Graciano,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
643,7,21,Graciano,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
644,7,22,Ciliegiolo,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
645,7,23,Ciliegiolo,control,9/28/23,W,1,0,0,0,0,0,0,0
646,7,24,Ciliegiolo,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
647,7,26,Ciliegiolo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
648,7,32,Albarino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
649,7,33,Albarino,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
650,7,34,Albarino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
651,7,35,Albarino,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
652,7,36,Albarino,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
653,7,37,Greco di Tufo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
654,7,38,Greco di Tufo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
655,7,39,Greco di Tufo,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
656,7,40,Greco di Tufo,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
657,7,41,Greco di Tufo,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
658,8,2,Sagrantino,Bakersfield,9/28/23,W,1,0,0,0,0,0,0,0
659,8,4,Sagrantino,control,9/28/23,W,1,0,0,0,0,0,0,0
660,8,5,Sagrantino,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
661,8,6,Sagrantino,Hopland,9/28/23,W,0,1,0,0,0,0,0,0
662,8,7,Falanghina,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
663,8,8,Falanghina,control,9/28/23,W,1,0,0,0,0,0,0,0
664,8,9,Falanghina,control,9/28/23,W,1,0,0,0,0,0,0,0
665,8,10,Falanghina,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
666,8,11,Falanghina,Hopland,9/28/23,W,1,0,0,0,0,0,0,0
